[2135] path_loss: 0.317, valid_len_loss: 63.059, std_loss: 0.164, lr: 0.0005599195137619972.
[2143] path_loss: 0.529, valid_len_loss: 62.864, std_loss: 0.284, lr: 0.0005360876675695181.
[2151] path_loss: 1.002, valid_len_loss: 57.317, std_loss: 0.219, lr: 0.0005127453478053212.
[2159] path_loss: 0.399, valid_len_loss: 56.059, std_loss: 0.145, lr: 0.0004898951156064868.
[2167] path_loss: 0.088, valid_len_loss: 58.113, std_loss: 0.096, lr: 0.0004675394739024341.
[2175] path_loss: 0.434, valid_len_loss: 64.131, std_loss: 0.087, lr: 0.0004456808674149215.
[2183] path_loss: 0.678, valid_len_loss: 62.498, std_loss: 0.269, lr: 0.0004243216826580465.
[2191] path_loss: 0.62, valid_len_loss: 51.964, std_loss: 0.078, lr: 0.00040346430614590645.
[2199] path_loss: 0.879, valid_len_loss: 52.097, std_loss: 0.091, lr: 0.0003831109497696161.
[2207] path_loss: 1.26, valid_len_loss: 57.983, std_loss: 0.135, lr: 0.0003632639127317816.
[2215] path_loss: 1.64, valid_len_loss: 62.082, std_loss: 0.185, lr: 0.0003439253196120262.
[2223] path_loss: 2.128, valid_len_loss: 51.281, std_loss: 0.243, lr: 0.0003250973531976342.
[2231] path_loss: 1.059, valid_len_loss: 61.007, std_loss: 0.123, lr: 0.00030678202165290713.
[2239] path_loss: 0.808, valid_len_loss: 63.692, std_loss: 0.078, lr: 0.00028898133314214647.
epoch0, file 322 / 1552
[2247] path_loss: 0.851, valid_len_loss: 61.897, std_loss: 0.098, lr: 0.00027169729582965374.
[2255] path_loss: 0.999, valid_len_loss: 59.887, std_loss: 0.131, lr: 0.0002549317432567477.
[2263] path_loss: 0.718, valid_len_loss: 62.536, std_loss: 0.095, lr: 0.0002386865671724081.
[2271] path_loss: 0.806, valid_len_loss: 62.654, std_loss: 0.339, lr: 0.0002229635138064623.
[2279] path_loss: 1.133, valid_len_loss: 66.928, std_loss: 0.213, lr: 0.00020776431483682245.
[2287] path_loss: 0.729, valid_len_loss: 64.423, std_loss: 0.175, lr: 0.00019309062918182462.
[2295] path_loss: 0.829, valid_len_loss: 63.43, std_loss: 0.082, lr: 0.0001789440866559744.
[2303] path_loss: 0.793, valid_len_loss: 56.133, std_loss: 0.083, lr: 0.00016532621521037072.
[2311] path_loss: 0.752, valid_len_loss: 61.605, std_loss: 0.059, lr: 0.00015223852824419737.
[2319] path_loss: 0.707, valid_len_loss: 68.978, std_loss: 0.056, lr: 0.00013968246639706194.
[2327] path_loss: 0.454, valid_len_loss: 77.826, std_loss: 0.174, lr: 0.00012765936844516546.
[2335] path_loss: 0.656, valid_len_loss: 74.965, std_loss: 0.215, lr: 0.00011617059499258175.
[2343] path_loss: 0.379, valid_len_loss: 76.167, std_loss: 0.107, lr: 0.00010521738295210525.
[2351] path_loss: 0.964, valid_len_loss: 67.876, std_loss: 0.217, lr: 9.999999747378752e-05.
epoch0, file 338 / 1552
[2359] path_loss: 0.436, valid_len_loss: 84.189, std_loss: 0.133, lr: 9.999999747378752e-05.
[2367] path_loss: 0.466, valid_len_loss: 77.433, std_loss: 0.138, lr: 9.999999747378752e-05.
[2375] path_loss: 0.77, valid_len_loss: 78.875, std_loss: 0.176, lr: 9.999999747378752e-05.
[2383] path_loss: 0.49, valid_len_loss: 73.727, std_loss: 0.157, lr: 9.999999747378752e-05.
[2391] path_loss: 0.773, valid_len_loss: 74.621, std_loss: 0.221, lr: 9.999999747378752e-05.
[2399] path_loss: 0.527, valid_len_loss: 72.568, std_loss: 0.169, lr: 9.999999747378752e-05.
[2407] path_loss: 1.669, valid_len_loss: 65.987, std_loss: 0.232, lr: 9.999999747378752e-05.
[2415] path_loss: 0.861, valid_len_loss: 67.911, std_loss: 0.138, lr: 9.999999747378752e-05.
[2423] path_loss: 0.656, valid_len_loss: 71.402, std_loss: 0.219, lr: 9.999999747378752e-05.
[2431] path_loss: 0.859, valid_len_loss: 74.403, std_loss: 0.1, lr: 9.999999747378752e-05.
[2439] path_loss: 1.105, valid_len_loss: 76.928, std_loss: 0.074, lr: 9.999999747378752e-05.
[2447] path_loss: 1.007, valid_len_loss: 77.032, std_loss: 0.143, lr: 9.999999747378752e-05.
[2455] path_loss: 0.869, valid_len_loss: 78.764, std_loss: 0.146, lr: 9.999999747378752e-05.
[2463] path_loss: 0.839, valid_len_loss: 79.591, std_loss: 0.191, lr: 9.999999747378752e-05.
epoch0, file 354 / 1552
[2471] path_loss: 0.707, valid_len_loss: 67.045, std_loss: 0.195, lr: 9.999999747378752e-05.
[2479] path_loss: 0.753, valid_len_loss: 74.527, std_loss: 0.199, lr: 9.999999747378752e-05.
[2487] path_loss: 1.548, valid_len_loss: 71.92, std_loss: 0.252, lr: 9.999999747378752e-05.
[2495] path_loss: 1.394, valid_len_loss: 70.35, std_loss: 0.217, lr: 9.999999747378752e-05.
[2503] path_loss: 0.554, valid_len_loss: 67.16, std_loss: 0.247, lr: 9.999999747378752e-05.
[2511] path_loss: 0.542, valid_len_loss: 70.857, std_loss: 0.173, lr: 9.999999747378752e-05.
[2519] path_loss: 0.634, valid_len_loss: 63.188, std_loss: 0.253, lr: 9.999999747378752e-05.
[2527] path_loss: 0.932, valid_len_loss: 66.427, std_loss: 0.252, lr: 9.999999747378752e-05.
[2535] path_loss: 0.977, valid_len_loss: 68.323, std_loss: 0.353, lr: 9.999999747378752e-05.
[2543] path_loss: 0.415, valid_len_loss: 82.438, std_loss: 0.14, lr: 9.999999747378752e-05.
[2551] path_loss: 0.431, valid_len_loss: 82.172, std_loss: 0.183, lr: 9.999999747378752e-05.
[2559] path_loss: 0.581, valid_len_loss: 77.951, std_loss: 0.225, lr: 9.999999747378752e-05.
[2567] path_loss: 0.904, valid_len_loss: 79.443, std_loss: 0.263, lr: 9.999999747378752e-05.
[2575] path_loss: 1.319, valid_len_loss: 78.649, std_loss: 0.158, lr: 9.999999747378752e-05.
epoch0, file 370 / 1552
[2583] path_loss: 0.919, valid_len_loss: 36.431, std_loss: 0.089, lr: 9.999999747378752e-05.
[2591] path_loss: 1.181, valid_len_loss: 35.246, std_loss: 0.136, lr: 9.999999747378752e-05.
[2599] path_loss: 1.344, valid_len_loss: 34.086, std_loss: 0.175, lr: 9.999999747378752e-05.
[2607] path_loss: 0.738, valid_len_loss: 40.334, std_loss: 0.048, lr: 9.999999747378752e-05.
[2615] path_loss: 0.578, valid_len_loss: 43.153, std_loss: 0.073, lr: 9.999999747378752e-05.
[2623] path_loss: 0.2, valid_len_loss: 49.174, std_loss: 0.044, lr: 9.999999747378752e-05.
[2631] path_loss: 0.55, valid_len_loss: 47.033, std_loss: 0.14, lr: 9.999999747378752e-05.
[2639] path_loss: 1.07, valid_len_loss: 36.923, std_loss: 0.241, lr: 9.999999747378752e-05.
[2647] path_loss: 0.526, valid_len_loss: 46.433, std_loss: 0.138, lr: 9.999999747378752e-05.
[2655] path_loss: 0.455, valid_len_loss: 47.689, std_loss: 0.126, lr: 9.999999747378752e-05.
[2663] path_loss: 0.424, valid_len_loss: 48.177, std_loss: 0.099, lr: 9.999999747378752e-05.
[2671] path_loss: 0.657, valid_len_loss: 41.586, std_loss: 0.141, lr: 9.999999747378752e-05.
[2679] path_loss: 1.021, valid_len_loss: 45.519, std_loss: 0.065, lr: 9.999999747378752e-05.
[2687] path_loss: 0.422, valid_len_loss: 37.562, std_loss: 0.183, lr: 9.999999747378752e-05.
epoch0, file 386 / 1552
[2695] path_loss: 0.442, valid_len_loss: 64.261, std_loss: 0.08, lr: 9.999999747378752e-05.
[2703] path_loss: 0.553, valid_len_loss: 64.866, std_loss: 0.079, lr: 9.999999747378752e-05.
[2711] path_loss: 0.533, valid_len_loss: 63.109, std_loss: 0.106, lr: 9.999999747378752e-05.
[2719] path_loss: 1.368, valid_len_loss: 69.812, std_loss: 0.348, lr: 9.999999747378752e-05.
[2727] path_loss: 0.953, valid_len_loss: 62.626, std_loss: 0.188, lr: 9.999999747378752e-05.
[2735] path_loss: 0.451, valid_len_loss: 62.798, std_loss: 0.158, lr: 9.999999747378752e-05.
[2743] path_loss: 0.37, valid_len_loss: 66.004, std_loss: 0.109, lr: 9.999999747378752e-05.
[2751] path_loss: 0.59, valid_len_loss: 70.257, std_loss: 0.147, lr: 9.999999747378752e-05.
[2759] path_loss: 0.546, valid_len_loss: 74.933, std_loss: 0.099, lr: 9.999999747378752e-05.
[2767] path_loss: 0.659, valid_len_loss: 71.043, std_loss: 0.109, lr: 9.999999747378752e-05.
[2775] path_loss: 0.526, valid_len_loss: 76.279, std_loss: 0.148, lr: 9.999999747378752e-05.
[2783] path_loss: 0.806, valid_len_loss: 73.974, std_loss: 0.082, lr: 9.999999747378752e-05.
[2791] path_loss: 0.697, valid_len_loss: 72.553, std_loss: 0.095, lr: 9.999999747378752e-05.
[2799] path_loss: 0.49, valid_len_loss: 63.819, std_loss: 0.078, lr: 9.999999747378752e-05.
epoch0, file 402 / 1552
[2807] path_loss: 0.415, valid_len_loss: 22.146, std_loss: 0.136, lr: 9.999999747378752e-05.
[2815] path_loss: 0.204, valid_len_loss: 36.353, std_loss: 0.102, lr: 9.999999747378752e-05.
[2823] path_loss: 0.535, valid_len_loss: 35.898, std_loss: 0.117, lr: 9.999999747378752e-05.
[2831] path_loss: 0.184, valid_len_loss: 39.089, std_loss: 0.094, lr: 9.999999747378752e-05.
[2839] path_loss: 0.315, valid_len_loss: 40.883, std_loss: 0.16, lr: 9.999999747378752e-05.
[2847] path_loss: 0.022, valid_len_loss: 42.804, std_loss: 0.037, lr: 9.999999747378752e-05.
[2855] path_loss: 0.036, valid_len_loss: 35.681, std_loss: 0.064, lr: 9.999999747378752e-05.
[2863] path_loss: 0.1, valid_len_loss: 35.236, std_loss: 0.085, lr: 9.999999747378752e-05.
[2871] path_loss: 0.115, valid_len_loss: 35.77, std_loss: 0.092, lr: 9.999999747378752e-05.
[2879] path_loss: 1.286, valid_len_loss: 42.82, std_loss: 0.198, lr: 9.999999747378752e-05.
[2887] path_loss: 0.091, valid_len_loss: 43.489, std_loss: 0.047, lr: 9.999999747378752e-05.
[2895] path_loss: 0.068, valid_len_loss: 49.148, std_loss: 0.075, lr: 9.999999747378752e-05.
[2903] path_loss: 0.472, valid_len_loss: 48.317, std_loss: 0.162, lr: 9.999999747378752e-05.
[2911] path_loss: 1.022, valid_len_loss: 46.765, std_loss: 0.093, lr: 9.999999747378752e-05.
epoch0, file 418 / 1552
[2919] path_loss: 1.608, valid_len_loss: 71.873, std_loss: 0.153, lr: 9.999999747378752e-05.
[2927] path_loss: 1.494, valid_len_loss: 74.112, std_loss: 0.36, lr: 9.999999747378752e-05.
[2935] path_loss: 0.987, valid_len_loss: 75.984, std_loss: 0.088, lr: 9.999999747378752e-05.
[2943] path_loss: 0.617, valid_len_loss: 72.79, std_loss: 0.1, lr: 9.999999747378752e-05.
[2951] path_loss: 0.903, valid_len_loss: 68.182, std_loss: 0.093, lr: 9.999999747378752e-05.
[2959] path_loss: 1.227, valid_len_loss: 76.495, std_loss: 0.167, lr: 9.999999747378752e-05.
[2967] path_loss: 1.036, valid_len_loss: 81.139, std_loss: 0.166, lr: 9.999999747378752e-05.
[2975] path_loss: 0.751, valid_len_loss: 82.341, std_loss: 0.125, lr: 9.999999747378752e-05.
[2983] path_loss: 0.669, valid_len_loss: 82.975, std_loss: 0.087, lr: 9.999999747378752e-05.
[2991] path_loss: 0.755, valid_len_loss: 79.742, std_loss: 0.094, lr: 9.999999747378752e-05.
[2999] path_loss: 1.108, valid_len_loss: 78.115, std_loss: 0.107, lr: 9.999999747378752e-05.
[3007] path_loss: 2.188, valid_len_loss: 86.325, std_loss: 0.117, lr: 9.999999747378752e-05.
[3015] path_loss: 2.157, valid_len_loss: 85.514, std_loss: 0.137, lr: 9.999999747378752e-05.
[3023] path_loss: 1.716, valid_len_loss: 86.476, std_loss: 0.154, lr: 9.999999747378752e-05.
epoch0, file 434 / 1552
[3031] path_loss: 1.175, valid_len_loss: 47.836, std_loss: 0.227, lr: 9.999999747378752e-05.
[3039] path_loss: 0.684, valid_len_loss: 48.326, std_loss: 0.086, lr: 9.999999747378752e-05.
[3047] path_loss: 0.478, valid_len_loss: 47.717, std_loss: 0.143, lr: 9.999999747378752e-05.
[3055] path_loss: 0.517, valid_len_loss: 51.67, std_loss: 0.145, lr: 9.999999747378752e-05.
[3063] path_loss: 0.145, valid_len_loss: 46.901, std_loss: 0.215, lr: 9.999999747378752e-05.
[3071] path_loss: 0.078, valid_len_loss: 47.746, std_loss: 0.117, lr: 9.999999747378752e-05.
[3079] path_loss: 0.087, valid_len_loss: 43.854, std_loss: 0.138, lr: 9.999999747378752e-05.
[3087] path_loss: 0.29, valid_len_loss: 51.619, std_loss: 0.117, lr: 9.999999747378752e-05.
[3095] path_loss: 0.252, valid_len_loss: 52.824, std_loss: 0.093, lr: 9.999999747378752e-05.
[3103] path_loss: 0.389, valid_len_loss: 41.605, std_loss: 0.155, lr: 9.999999747378752e-05.
[3111] path_loss: 0.275, valid_len_loss: 48.636, std_loss: 0.138, lr: 9.999999747378752e-05.
[3119] path_loss: 0.204, valid_len_loss: 51.354, std_loss: 0.092, lr: 9.999999747378752e-05.
[3127] path_loss: 0.292, valid_len_loss: 47.909, std_loss: 0.132, lr: 9.999999747378752e-05.
[3135] path_loss: 0.233, valid_len_loss: 46.628, std_loss: 0.229, lr: 9.999999747378752e-05.
epoch0, file 451 / 1552
[3143] path_loss: 0.724, valid_len_loss: 77.505, std_loss: 0.212, lr: 9.999999747378752e-05.
[3151] path_loss: 1.089, valid_len_loss: 81.301, std_loss: 0.107, lr: 9.999999747378752e-05.
[3159] path_loss: 0.38, valid_len_loss: 82.916, std_loss: 0.086, lr: 9.999999747378752e-05.
[3167] path_loss: 0.363, valid_len_loss: 91.889, std_loss: 0.065, lr: 9.999999747378752e-05.
[3175] path_loss: 0.341, valid_len_loss: 82.126, std_loss: 0.062, lr: 9.999999747378752e-05.
[3183] path_loss: 0.63, valid_len_loss: 77.541, std_loss: 0.096, lr: 9.999999747378752e-05.
[3191] path_loss: 0.474, valid_len_loss: 77.06, std_loss: 0.123, lr: 9.999999747378752e-05.
[3199] path_loss: 0.607, valid_len_loss: 86.489, std_loss: 0.056, lr: 9.999999747378752e-05.
[3207] path_loss: 0.738, valid_len_loss: 81.482, std_loss: 0.102, lr: 9.999999747378752e-05.
[3215] path_loss: 0.988, valid_len_loss: 77.352, std_loss: 0.148, lr: 9.999999747378752e-05.
[3223] path_loss: 1.394, valid_len_loss: 77.898, std_loss: 0.475, lr: 9.999999747378752e-05.
[3231] path_loss: 0.693, valid_len_loss: 76.396, std_loss: 0.191, lr: 9.999999747378752e-05.
[3239] path_loss: 0.547, valid_len_loss: 71.204, std_loss: 0.145, lr: 9.999999747378752e-05.
[3247] path_loss: 0.784, valid_len_loss: 70.259, std_loss: 0.221, lr: 9.999999747378752e-05.
epoch0, file 467 / 1552
[3255] path_loss: 0.405, valid_len_loss: 55.547, std_loss: 0.169, lr: 9.999999747378752e-05.
[3263] path_loss: 0.554, valid_len_loss: 57.19, std_loss: 0.205, lr: 9.999999747378752e-05.
[3271] path_loss: 0.565, valid_len_loss: 60.648, std_loss: 0.257, lr: 9.999999747378752e-05.
[3279] path_loss: 0.958, valid_len_loss: 53.219, std_loss: 0.191, lr: 9.999999747378752e-05.
[3287] path_loss: 0.748, valid_len_loss: 63.606, std_loss: 0.146, lr: 9.999999747378752e-05.
[3295] path_loss: 1.143, valid_len_loss: 57.062, std_loss: 0.085, lr: 9.999999747378752e-05.
[3303] path_loss: 1.229, valid_len_loss: 64.148, std_loss: 0.113, lr: 9.999999747378752e-05.
[3311] path_loss: 0.94, valid_len_loss: 59.342, std_loss: 0.075, lr: 9.999999747378752e-05.
[3319] path_loss: 0.586, valid_len_loss: 58.666, std_loss: 0.092, lr: 9.999999747378752e-05.
[3327] path_loss: 0.289, valid_len_loss: 61.357, std_loss: 0.135, lr: 9.999999747378752e-05.
[3335] path_loss: 0.657, valid_len_loss: 66.806, std_loss: 0.218, lr: 9.999999747378752e-05.
[3343] path_loss: 0.579, valid_len_loss: 60.854, std_loss: 0.246, lr: 9.999999747378752e-05.
[3351] path_loss: 0.233, valid_len_loss: 60.746, std_loss: 0.14, lr: 9.999999747378752e-05.
[3359] path_loss: 0.366, valid_len_loss: 63.827, std_loss: 0.118, lr: 9.999999747378752e-05.
epoch0, file 483 / 1552
[3367] path_loss: 0.599, valid_len_loss: 59.56, std_loss: 0.078, lr: 9.999999747378752e-05.
[3375] path_loss: 0.357, valid_len_loss: 64.007, std_loss: 0.146, lr: 9.999999747378752e-05.
